,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,Defaults,BalanceOK
10,73,0.08750000000000002,73.0,76.07863641318288,73.98691274323566,94.31292456094532,9.031541409056789e-10,179.04664391816192,0.0,166.2355925225334,4.957778913139174,1.1361926053705924,18.175551779356027,179.04664391816192,166.23559252343657,0,True
11,73,0.08750000000000002,73.0,75.70947941429034,73.98691274323566,96.76587046389758,1.2846767848586096e-10,205.49821404005712,0.0,179.2016385374999,3.235212242084499,1.1361926053705924,20.861251438128456,205.49821404005712,179.20163853762836,0,True
12,75,0.0625,75.0,78.07742158965434,76.03098059687515,98.44919957986168,1.687385769181748e-11,232.02988683040806,0.0,192.84708114738382,1.1887712493053186,1.1361926053705924,23.943724648729315,232.02988683040806,192.8470811474007,0,True
13,77,0.03749999999999998,77.0,78.89685979714484,78.05925092911258,97.71887771999187,2.3721701352874527e-12,256.22921285284156,0.0,205.38368053447007,0.3511623812730509,1.1361926053705924,27.424172951185437,256.22921285284156,205.38368053447243,0,True
14,77,0.03749999999999998,77.0,78.41041331038562,78.05925092911258,94.33619141834814,3.480189348688589e-13,277.4088424639803,0.0,217.34730627716982,0.0,1.1361926053705924,31.267611143978062,277.4088424639803,217.34730627717016,0,True
15,78,0.025000000000000022,78.0,78.30997478232689,79.05909423579806,90.38003312076015,5.034115230274766e-14,293.95000822169993,0.0,228.1905810842172,0.7491194534711667,1.1361926053705924,35.428743780937765,293.95000822169993,228.19058108421726,0,True
16,79,0.012499999999999956,79.0,75.8544908624159,80.12545999289979,86.022348664407,7.426325944909638e-15,305.38160700943234,0.0,235.21292974862422,5.020088583955069,1.1361926053705924,39.837993904263264,305.38160700943234,235.21292974862422,0,True
17,78,0.025000000000000022,78.0,69.98650753443043,79.12561668621431,79.36779595357999,1.095531479064461e-15,307.27012706815384,0.0,236.58072570220418,14.159197735738953,1.1361926053705924,44.41871800940475,307.27012706815384,236.58072570220418,1,True
18,77,0.03749999999999998,77.0,65.95534279750824,78.05925092911258,74.79627679129133,1.6161278545063499e-16,305.6154557654675,0.0,234.37700249349552,26.263105867343295,1.1361926053705924,49.02776991542706,305.6154557654675,234.37700249349552,1,True
19,76,0.050000000000000044,76.0,64.46515021655415,77.04837719076477,73.10633247397394,2.3841115404020393e-17,303.2460200759236,0.0,231.48333496746943,38.8463328415539,1.1361926053705924,53.61200175190907,303.2460200759236,231.48333496746943,1,True
20,73,0.08750000000000002,73.0,62.951405549671506,73.98691274323566,69.38530180383755,3.5170409452625725e-18,292.0000121809,0.0,227.86863677130702,49.88184003511806,1.1052346763465555,58.160692053047924,292.0000121809,227.86863677130702,3,True
21,73,0.08750000000000002,73.0,63.25952792454176,73.98691274323566,68.62001199999995,5.188338213642274e-19,292.00002436361353,0.0,223.48864877130694,60.60922485381196,1.086792926876219,62.540692235761426,292.00002436361353,223.48864877130694,0,True
22,73,0.08750000000000002,73.0,63.259516861962304,73.98691274323566,68.61999999999995,7.65383566415404e-20,292.0000247290677,0.0,219.1086487713069,71.3366207350853,1.086792926876219,66.92069260121563,292.0000247290677,219.1086487713069,0,True
23,71,0.11250000000000004,71.0,62.55332510235943,72.02317699444048,66.73999999999995,1.1290937090385175e-20,284.0000251000037,0.0,214.84864877130687,80.80647262716637,1.0678107057916844,71.30069297215165,284.0000251000037,214.84864877130687,2,True
24,71,0.11250000000000004,71.0,64.4562147310634,72.02317699444048,66.74000799999996,1.6656388505452216e-21,284.00003347650375,0.0,210.58865677130683,88.37343489054346,1.0373932483818455,75.56069334865171,284.00003347650375,210.58865677130683,0,True
25,70,0.125,70.0,63.548373103341135,70.95681123733874,65.79999999999995,2.457150153469649e-22,280.0000339786513,0.0,206.38865677130678,95.78187302454106,1.0373932483818455,79.82069385079927,280.0000339786513,206.38865677130678,1,True
26,69,0.13749999999999996,69.0,62.64054306498781,69.95696793065326,64.86000399999996,3.624787495032074e-23,276.0000384883311,0.0,202.24866077130673,103.09829789020648,1.0373932483818455,84.02069436047904,276.0000384883311,202.24866077130673,1,True
27,68,0.15000000000000002,68.0,61.732709163511515,68.94609419230545,63.92000399999996,5.347285905823744e-24,272.0000430656561,0.0,198.1686647713067,110.31168291900042,1.0373932483818455,88.16069493780401,272.0000430656561,198.1686647713067,1,True
28,67,0.16249999999999998,67.0,60.824875262035206,67.92869759841582,62.98000399999996,7.888315273049749e-25,268.0000477116409,0.0,194.14866877130666,117.41550525538102,1.0373932483818455,92.24069558378885,268.0000477116409,194.14866877130666,1,True
29,65,0.1875,65.0,59.0092074590826,65.88462974477633,61.10000399999996,1.1636841370172478e-25,260.0000524273155,0.0,190.24867277130664,124.29092754107478,1.0373932483818455,96.26069629946346,260.0000524273155,190.24867277130664,2,True
30,65,0.1875,65.0,59.009211322205594,65.88462974477633,61.10000799999997,1.7166666441084523e-26,260.0000612137253,0.0,186.3486807713066,131.1663459636455,1.0373932483818455,100.1606970858732,260.0000612137253,186.3486807713066,0,True
31,65,0.1875,65.0,59.00920359595962,65.88462974477633,61.099999999999966,2.532426345991255e-27,260.00006213193114,0.0,182.44868077130658,138.04177211246224,1.0373932483818455,104.06069800407907,260.00006213193114,182.44868077130658,0,True
32,65,0.1875,65.0,59.00920359595962,65.88462974477633,61.099999999999966,3.735834921637506e-28,260.00006306391003,0.0,178.54868077130652,144.91719826127897,1.0373932483818455,107.96069893605804,260.00006306391003,178.54868077130652,0,True
33,64,0.19999999999999996,64.0,58.101369694483324,64.90829607698248,60.15999999999997,5.511103050960956e-29,256.00006400986877,0.0,174.7086807713065,151.7241246437781,1.0373932483818455,111.86069988201669,256.00006400986877,174.7086807713065,1,True
34,64,0.19999999999999996,64.0,58.1013735576063,64.90829607698248,60.16000399999997,8.129978298130549e-30,256.00006897001686,0.0,170.86868477130645,158.5310471631543,1.0373932483818455,115.70070084216472,256.00006897001686,170.86868477130645,0,True
35,63,0.21250000000000002,63.0,57.19353579300702,63.920893995981146,59.21999999999997,1.1993342624313399e-30,252.00007000456705,0.0,167.08868477130642,165.25840536612841,1.0373932483818455,119.54070187671498,252.00007000456705,167.08868477130642,1,True
36,63,0.21250000000000002,63.0,57.193539656130014,63.920893995981146,59.22000399999997,1.7692577031509188e-31,252.00007505463554,0.0,163.3086887713064,171.98575970597958,1.0373932483818455,123.32070292678348,252.00007505463554,163.3086887713064,0,True
37,61,0.23750000000000004,61.0,55.377867990054426,61.85468493219393,57.339999999999975,2.610008667486116e-32,244.00007618045507,0.0,159.64868877130635,178.4625766481191,1.0373932483818455,127.10070405260302,244.00007618045507,159.64868877130635,2,True
38,61,0.23750000000000004,61.0,55.37787571630039,61.85468493219393,57.34000799999997,3.8502843493182004e-33,244.0000853231619,0.0,155.9886967713063,184.93938586401262,1.0373932483818455,130.76070519530984,244.0000853231619,155.9886967713063,0,True
39,60,0.25,60.0,54.470034088578124,60.84381119384612,56.39999999999998,5.6799388275148485e-34,240.00008660300938,0.0,152.38869677130631,191.3131629692806,1.0373932483818455,134.42070647515726,240.00008660300938,152.38869677130631,1,True
40,59,0.26249999999999996,59.0,53.5622040502248,59.82641459995651,55.460003999999984,8.379044807437034e-35,236.0000919020545,0.0,148.84870077130628,197.57737351901233,1.0373932483818455,138.0207077742024,236.0000919020545,148.84870077130628,1,True
41,57,0.2875,57.0,51.7465362472722,57.78234674631702,53.58000399999998,1.2360765497144605e-35,228.00009728058527,0.0,145.42870477130626,203.61318401805715,1.0373932483818455,141.56070915273324,228.00009728058527,145.42870477130626,2,True
42,57,0.2875,57.0,51.74654011039519,57.78234674631702,53.580007999999985,1.823459919199729e-36,228.0001067397941,0.0,142.00871277130625,209.64899065397893,1.0373932483818455,144.98071061194202,228.0001067397941,142.00871277130625,0,True
43,57,0.2875,57.0,51.74653238414922,57.78234674631702,53.579999999999984,2.6899677675269982e-37,228.000108340891,0.0,138.58871277130623,215.68480501614675,1.0373932483818455,148.40071221303893,228.000108340891,138.58871277130623,0,True
44,57,0.2875,57.0,51.74653238414922,57.78234674631702,53.579999999999984,3.968240000312072e-38,228.00010996600437,0.0,135.16871277130622,221.72061937831455,1.0373932483818455,151.8207138381523,228.00010996600437,135.16871277130622,0,True
45,57,0.2875,57.0,51.74653238414922,57.78234674631702,53.579999999999984,5.8539469841133375e-39,228.00011161549443,0.0,131.74871277130617,227.75643374048235,1.0373932483818455,155.24071548764238,228.00011161549443,131.74871277130617,0,True
46,56,0.30000000000000004,56.0,50.83869848267292,56.806013078523165,52.639999999999986,8.635741610919369e-40,224.00011328972684,0.0,128.3887127713062,233.72374833633262,1.0373932483818455,158.6607171618748,224.00011328972684,128.3887127713062,1,True
47,56,0.30000000000000004,56.0,50.83870234579591,56.806013078523165,52.64000399999999,1.2739444578666576e-40,224.00011898907272,0.0,125.02871677130616,239.69105906905986,1.0373932483818455,162.0207188612207,224.00011898907272,125.02871677130616,0,True
48,55,0.3125,55.0,49.930864581196616,55.81861099752183,51.69999999999999,1.879322650966155e-41,220.00012077390883,0.0,121.72871677130613,245.57880548538506,1.0373932483818455,165.3807206460568,220.00012077390883,121.72871677130613,1,True
49,54,0.32499999999999996,54.0,49.02303454284331,54.75224524042008,50.760003999999995,2.7723764600765145e-42,216.00012658551748,0.0,118.48872077130613,251.3080161829618,1.0373932483818455,168.68072245766544,216.00012658551748,118.48872077130613,1,True
50,54,0.32499999999999996,54.0,49.023034542843305,54.75224524042008,50.76000399999999,4.089809289764581e-43,216.0001324843002,0.0,115.24872477130613,257.03722688053864,1.0373932483818455,171.9207243564482,216.0001324843002,115.24872477130613,0,True
51,53,0.3375,53.0,48.11519677824402,53.7524019337346,49.81999999999999,6.033285979561031e-44,212.00013447156473,0.0,112.06872477130614,262.6744320360292,1.0373932483818455,175.1607263437127,212.00013447156473,112.06872477130614,1,True
52,53,0.3375,53.0,48.11520064136701,53.7524019337346,49.820004,8.90030246697958e-45,212.0001404886382,0.0,108.88872877130613,268.3116333283968,1.0373932483818455,178.34072836078616,212.0001404886382,108.88872877130613,0,True
53,52,0.35,52.0,47.20736287676772,52.74152819538679,48.879999999999995,1.3129724709234869e-45,208.00014259596773,0.0,105.76872877130612,273.84579864701584,1.0373932483818455,181.52073046811574,208.00014259596773,105.76872877130612,1,True
54,51,0.36250000000000004,51.0,46.2995328384144,51.72413160149717,47.940003999999995,1.936896769293675e-46,204.0001487349073,0.0,102.7087327713061,279.2703974100986,1.0373932483818455,184.64073260705527,204.0001487349073,102.7087327713061,1,True
55,49,0.38749999999999996,49.0,44.4838650354618,49.68006374785769,46.060004,2.85730978979444e-47,196.00015496593088,0.0,99.76873677130611,284.46659612249454,1.0373932483818455,187.7007348380789,196.00015496593088,99.76873677130611,2,True
56,49,0.38749999999999996,49.0,44.48386889858479,49.68006374785769,46.060008,4.2151029235452646e-48,196.00016529041991,0.0,96.82874477130612,289.66279097176744,1.0373932483818455,190.64073716256786,196.00016529041991,96.82874477130612,0,True
57,49,0.38749999999999996,49.0,44.48386117233882,49.68006374785769,46.06,6.218119127138128e-49,196.00016776977614,0.0,93.88874477130611,294.8589935472863,1.0373932483818455,193.58073964192417,196.00016776977614,93.88874477130611,0,True
58,49,0.38749999999999996,49.0,44.48386117233882,49.68006374785769,46.06,9.17296829534128e-50,196.00017028632283,0.0,90.94874477130612,300.0551961228051,1.0373932483818455,196.52074215847082,196.00017028632283,90.94874477130612,0,True
59,49,0.38749999999999996,49.0,44.48386117233882,49.68006374785769,46.06,1.3531961293585419e-50,196.0001728406176,0.0,88.00874477130611,305.251398698324,1.0373932483818455,199.46074471276566,196.0001728406176,88.00874477130611,0,True
60,49,0.38749999999999996,49.0,44.48386117233882,49.68006374785769,46.06,1.9962347034829813e-51,196.0001754332269,0.0,85.06874477130613,310.4476012738429,1.0373932483818455,202.40074730537492,196.0001754332269,85.06874477130613,0,True
61,49,0.38749999999999996,49.0,44.48386117233882,49.68006374785769,46.06,2.9448451003763816e-52,196.00017806472533,0.0,82.12874477130612,315.6438038493617,1.0373932483818455,205.34074993687332,196.00017806472533,82.12874477130612,0,True
62,48,0.4,48.0,43.57602727086252,48.703730080063835,45.120000000000005,4.344234999060931e-53,192.00018073569618,0.0,79.24874477130612,320.771506658563,1.0373932483818455,208.2807526078442,192.00018073569618,79.24874477130612,1,True
63,47,0.4125,47.0,42.66819723250921,47.63736432296209,44.180004000000004,6.408614743320061e-54,188.0001874467316,0.0,76.42874877130612,325.74067374901597,1.0373932483818455,211.16075531887964,188.0001874467316,76.42874877130612,1,True
64,46,0.42500000000000004,46.0,41.760363331032906,46.64996224196076,43.24000400000001,9.45398739644084e-55,184.0001942584326,0.0,73.66875277130615,330.63027265994384,1.0373932483818455,213.98075813058063,184.0001942584326,73.66875277130615,1,True
65,46,0.42500000000000004,46.0,41.760363331032906,46.64996224196076,43.24000400000001,1.3946520624480378e-55,184.00020117230912,0.0,70.90875677130616,335.51987157087166,1.0373932483818455,216.74076104445712,184.00020117230912,70.90875677130616,0,True
66,46,0.42500000000000004,46.0,41.76035946790993,46.64996224196076,43.24000000000001,2.057390489036219e-56,184.00020418989374,0.0,68.14875677130615,340.40947434492244,1.0373932483818455,219.50076406204175,184.00020418989374,68.14875677130615,0,True
67,45,0.4375,45.0,40.85252556643361,45.65011893527528,42.30000000000001,3.0350621049860596e-57,180.00020725274206,0.0,65.44875677130617,345.2070677137641,1.0373932483818455,222.26076712489015,180.00020725274206,65.44875677130617,1,True
68,45,0.4375,45.0,40.8525294295566,45.65011893527528,42.30000400000001,4.477323109157354e-58,180.0002143615332,0.0,62.74876077130618,350.0046572194828,1.0373932483818455,224.96077023368127,180.0002143615332,62.74876077130618,0,True
69,44,0.44999999999999996,44.0,39.94469166495731,44.63924519692747,41.360000000000014,6.604946301053218e-59,176.0002175769563,0.15987083048684814,60.26863160179303,354.69921075145294,1.0373932483818455,227.66077344910428,176.16008840744314,60.26863160179303,1,True
70,43,0.4625,43.0,39.036861626603994,43.62184860303785,40.42000400000001,9.743615677539747e-60,172.0002248406106,0.921207392510318,58.44757410135922,359.2841977278868,1.0373932483818455,230.30317477521592,172.92143223312092,58.44757410135922,1,True
71,41,0.48750000000000004,41.0,37.221193823651404,41.577780749398364,38.540004000000025,1.4373780216269066e-60,164.00023221321976,0.8252885478945264,55.877841145855804,363.6407846536338,1.0373932483818455,232.89699625871273,164.8255207611143,55.877841145855804,2,True
72,41,0.48750000000000004,41.0,37.221197686774396,41.577780749398364,38.54000800000002,2.120419816863874e-61,164.00024369641807,0.9428263278782238,53.5230075976211,367.9973677162577,1.0373932483818455,235.36937907012944,164.9430700242963,53.5230075976211,0,True
73,41,0.48750000000000004,41.0,37.22118996052841,41.577780749398364,38.54000000000002,3.128042958845297e-62,164.00024735186432,1.323185966813469,51.42922484163819,372.35395850512765,1.0373932483818455,237.8435251204939,165.3234333186778,51.42922484163819,0,True
74,41,0.48750000000000004,41.0,37.22118996052841,41.577780749398364,38.54000000000002,4.614488449204014e-63,164.00025106214233,1.9770757159121253,49.60326680123465,376.71054929399764,1.0373932483818455,240.32337662027408,165.97732677805445,49.60326680123465,0,True
75,41,0.48750000000000004,41.0,37.22118996052841,41.577780749398364,38.54000000000002,6.807292587726372e-64,164.00025482807445,2.640773811247262,47.77730876083113,381.0671400828676,1.0373932483818455,242.8130365219449,166.64102863932172,47.77730876083113,0,True
76,41,0.48750000000000004,41.0,37.22118996052841,41.577780749398364,38.54000000000002,1.004211688576397e-64,164.0002586504956,3.314427378012426,45.9513507204276,385.42373087173746,1.0373932483818455,245.31265195153472,167.31468602850802,45.9513507204276,0,True
77,41,0.48750000000000004,41.0,37.22118996052841,41.577780749398364,38.54000000000002,1.4814129148667556e-65,164.00026253025302,3.9981857482790675,44.12539268002407,389.7803216606074,1.0373932483818455,247.82237224196234,167.9984482785321,44.12539268002407,0,True
78,40,0.5,40.0,36.31335605905212,40.51141499229662,37.60000000000002,2.1853800839991514e-66,160.0002664682068,4.757068452810279,42.42430259833112,393.97838059385185,1.0373932483818455,250.34234896614032,164.75733492101708,42.42430259833112,1,True
79,40,0.5,40.0,36.3133599221751,40.51141499229662,37.60000400000003,3.2238723340478665e-67,160.00027446522992,6.015946514351785,41.21182863308051,398.1764356639734,1.0373932483818455,252.8137089899556,166.0162209795817,41.21182863308051,0,True
80,40,0.5,40.0,36.31335605905212,40.51141499229662,37.60000000000002,4.755855927459469e-68,160.00027858220827,7.973869366603464,40.67951228761692,402.37449459721796,1.0373932483818455,255.3039523046493,167.97414794881172,40.67951228761692,0,True
81,39,0.5125,39.0,35.40552215757582,39.53508132450277,36.660000000000025,7.015837867981633e-69,156.00028276094145,9.555240878468448,39.80127575898288,406.5040537641449,1.0373932483818455,257.8235645238815,165.5555236394099,39.80127575898288,1,True
82,39,0.5125,39.0,35.4055260206988,39.53508132450277,36.66000400000003,1.03497628482827e-69,156.00029100235554,11.781495899286394,39.54420616662382,410.6336090679488,1.0373932483818455,260.3068973784726,167.78178690164194,39.54420616662382,0,True
83,39,0.5125,39.0,35.40552215757582,39.53508132450277,36.660000000000025,1.526796842107031e-70,156.00029536739086,14.041142395863018,39.28713022471118,414.76316823487576,1.0373932483818455,262.8236241819973,170.04143776325387,39.28713022471118,0,True
84,38,0.525,38.0,34.497688256099515,38.547679243501435,35.72000000000003,2.2523304458660095e-71,152.0002997979018,15.403704369799328,38.15907506270956,418.81315922227776,1.0373932483818455,265.37424574844607,167.40400416770112,38.15907506270956,1,True
85,38,0.525,38.0,34.497692119222506,38.547679243501435,35.72000400000003,3.3226374966652906e-72,152.00030829487025,17.40786770961967,37.65218683698295,422.8631463465567,1.0373932483818455,267.8853058109616,169.40817600448992,37.65218683698295,0,True
86,38,0.525,38.0,34.497688256099515,38.547679243501435,35.72000000000003,4.901554278817823e-73,152.00031291929338,19.44209114998372,37.145292261702735,426.9131373339585,1.0373932483818455,270.4264284510289,171.4424040692771,37.145292261702735,0,True
87,37,0.5375,37.0,33.58985435462321,37.54783593681595,34.78000000000003,7.23077205151324e-74,148.00031761308276,20.575848721864272,35.76741846633356,430.8711189161513,1.0373932483818455,272.9980645120681,168.57616633494703,35.76741846633356,1,True
88,37,0.5375,37.0,33.589858217746205,37.54783593681595,34.780004000000034,1.0666833719845103e-74,148.00032637727907,22.34777559359802,35.01071160723937,434.829096635221,1.0373932483818455,275.5267070070923,170.34810197087708,35.01071160723937,0,True
89,36,0.55,36.0,32.68202045314691,36.53696219846814,33.84000000000003,1.5735711317716415e-75,144.0003312729382,23.215297155517423,33.38301653525484,438.6840383805423,1.0373932483818455,278.0819285366554,167.21562842845563,33.38301653525484,1,True
90,35,0.5625,35.0,31.7741904147936,35.51956560457852,32.90000400000004,2.3213318701484764e-76,140.00034024203228,23.84560033636874,31.56509425877342,442.42941357032714,1.0373932483818455,280.59016296308226,163.845940578401,31.56509425877342,1,True
91,33,0.5875,33.0,29.958522611841,33.47549775093904,31.020004000000036,3.42442838621484e-77,132.0003493456627,24.124490990156755,29.506304907515943,445.9463887094252,1.0373932483818455,283.04785207175826,156.12484033581944,29.506304907515943,2,True
92,33,0.5875,33.0,29.958526474963982,33.47549775093904,31.020008000000036,5.051716182039887e-78,132.00036258584765,25.71037002550263,28.750324578009497,449.46335998540025,1.0373932483818455,285.38972467679554,157.7107326113503,28.750324578009497,0,True
93,33,0.5875,33.0,29.958518748718014,33.47549775093904,31.020000000000035,7.452290866006916e-79,132.0003680246354,27.320035190519302,27.994334192643667,452.9803389876213,1.0373932483818455,287.7553856659658,159.3204032151547,27.994334192643667,0,True
94,33,0.5875,33.0,29.958518748718014,33.47549775093904,31.020000000000035,1.0993618237900369e-79,132.0003735450049,29.63350152573342,27.91800000000003,456.4973179898423,1.0373932483818455,290.1451917141931,161.6338750707383,27.91800000000003,0,True
95,33,0.5875,33.0,29.958518748718014,33.47549775093904,31.020000000000035,1.6217783784042588e-80,132.00037914817997,32.058004048619395,27.91800000000003,460.0142969920633,1.0373932483818455,292.5696998402542,164.05838319679935,27.91800000000003,0,True
96,33,0.5875,33.0,29.958518748718014,33.47549775093904,31.020000000000035,2.392447192310247e-81,132.00038483540268,34.518874109348644,27.91800000000003,463.5312759942844,1.0373932483818455,295.0305755882062,166.51925894475133,27.91800000000003,0,True
97,32,0.6,32.0,29.05068484724171,32.4091319938373,30.080000000000034,3.5293376975620394e-82,128.00039060793375,36.11065722098885,27.072000000000028,466.88972314087994,1.0373932483818455,297.52836447237746,164.1110478289226,27.072000000000028,1,True
98,32,0.6,32.0,29.050688710364692,32.4091319938373,30.080004000000034,5.206478380575775e-83,128.0004004670527,38.57231667930364,27.072003600000027,470.2481664243526,1.0373932483818455,299.9900301898113,166.57271714635635,27.072003600000027,0,True
99,32,0.6,32.0,29.05068484724171,32.4091319938373,30.080000000000034,7.680596035377388e-84,128.00040647405854,41.07089782949316,27.072000000000028,473.60661357094824,1.0373932483818455,302.48862094700667,169.0713043035517,27.072000000000028,0,True
100,32,0.6,32.0,29.05068484724171,32.4091319938373,30.080000000000034,1.1330413985533737e-84,128.00041257116942,43.60696129693553,27.072000000000028,476.96506071754374,1.0373932483818455,305.0246905115599,171.60737386810496,27.072000000000028,0,True
101,32,0.6,32.0,29.05068484724171,32.4091319938373,30.080000000000034,1.671462481456631e-85,128.00041875973693,46.18106571638953,27.072000000000028,480.3235078641394,1.0373932483818455,307.5988011195815,174.18148447612646,27.072000000000028,0,True
102,32,0.6,32.0,29.05068484724171,32.4091319938373,30.080000000000034,2.4657411728151897e-86,128.00042504113298,48.793781702135334,27.072000000000028,483.681955010735,1.0373932483818455,310.2115233867234,176.79420674326832,27.072000000000028,0,True
103,32,0.6,32.0,29.05068484724171,32.4091319938373,30.080000000000034,3.6374609653323415e-87,128.00043141674996,51.445688427667335,27.072000000000028,487.0404021573306,1.0373932483818455,312.86343648787243,179.4461198444173,27.072000000000028,0,True
104,32,0.6,32.0,29.05068484724171,32.4091319938373,30.080000000000034,5.365981807088955e-88,128.00043788800122,54.13737375408231,27.072000000000028,490.39884930392617,1.0373932483818455,315.5551282855387,182.13781164208353,27.072000000000028,0,True
105,32,0.6,32.0,29.05068484724171,32.4091319938373,30.080000000000034,7.915895463466198e-89,128.00044445632125,56.86943436039352,27.072000000000028,493.75729645052184,1.0373932483818455,318.2871954601699,184.86987881671476,27.072000000000028,0,True
106,31,0.6125,31.0,28.142850945765407,31.432798326043446,29.140000000000033,1.167752766245745e-89,124.00045112316604,58.86309426511364,26.352618389314284,497.0472438307999,1.0373932483818455,321.06024364242063,182.86354538827968,26.352618389314284,1,True
107,31,0.6125,31.0,28.142854808888387,31.432798326043446,29.140004000000033,1.7226686852651772e-90,124.00046189001358,61.63166500480706,26.378246715031036,500.33718734795497,1.0373932483818455,323.80319682324483,185.63212689482066,26.378246715031036,0,True
108,31,0.6125,31.0,28.142850945765407,31.432798326043446,29.140000000000033,2.541280556100818e-91,124.00046881836374,64.43919900890432,26.401305744056227,503.627134728233,1.0373932483818455,326.58767872666715,188.43966782726807,26.401305744056227,0,True
109,31,0.6125,31.0,28.142850945765407,31.432798326043446,29.140000000000033,3.748896650908796e-92,124.00047585063922,67.28654298428043,26.42206173429879,506.917082108511,1.0373932483818455,329.4142737440762,191.28701883491965,26.42206173429879,0,True
110,30,0.625,30.0,27.235017044289098,30.44539624504211,28.20000000000003,5.530371711795222e-93,120.0004829883988,69.37119601904774,25.697416624301948,510.12746130926405,1.0373932483818455,332.28357902659997,189.37167900744655,25.697416624301948,1,True
111,30,0.625,30.0,27.235020907412085,30.44539624504211,28.200004000000032,8.158403423367376e-94,120.0004942332248,72.1422422808707,25.627898945839213,513.3378366468941,1.0373932483818455,335.12415421171164,192.1427365140955,25.627898945839213,0,True
112,30,0.625,30.0,27.235017044289098,30.44539624504211,28.20000000000003,1.2035275364303946e-94,120.00050164672317,74.96180392506591,25.565326955821387,516.548215847647,1.0373932483818455,338.0062952594231,194.96230557178907,25.565326955821387,0,True
113,29,0.6375,29.0,26.3271831428128,29.445552938356627,27.26000000000003,1.7754436202523018e-95,116.00050917142401,77.00626470827254,24.745360680152054,519.666585643191,1.0373932483818455,340.93072984299994,193.00677387969654,24.745360680152054,1,True
114,29,0.6375,29.0,26.32718700593578,29.445552938356627,27.26000400000003,2.6191341313584523e-96,116.00052080899535,79.77284794431674,24.61685394557219,522.7849515756117,1.0373932483818455,343.82583145119537,195.77336875331207,24.61685394557219,0,True
115,29,0.6375,29.0,26.3271831428128,29.445552938356627,27.26000000000003,3.863746232094922e-97,116.00052862113031,82.67352962103699,24.580942903127738,525.9033213711556,1.0373932483818455,346.76243198249506,198.6740582421673,24.580942903127738,0,True
116,28,0.65,28.0,25.41934924133649,28.434679200008816,26.32000000000003,5.699797794733331e-98,112.00053655044726,84.7822211074571,23.76953144523231,528.9186513298279,1.0373932483818455,349.74254285612756,196.78275765790437,23.76953144523231,1,True
117,27,0.6625,27.0,24.511519202983173,27.417282606119194,25.380004000000028,8.40834075255303e-99,108.000548598704,86.74642257883663,22.842003600000027,531.824414732964,1.0373932483818455,352.6942842209961,194.74697117754062,22.842003600000027,1,True
