,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,Defaults,BalanceOK
21,62,0.22499999999999998,61.64403686901095,59.87840626758607,62.85452823887941,62.00000000000018,5.7026305415867e-14,0.5224949550342531,0.0,89.30950747639288,104.16795353004049,1.0373932483818455,-0.3167643671802507,0.5224949550342531,89.30950747639294,0,True
22,62,0.22499999999999998,61.552116899948,59.87840626758594,62.85452823887941,62.000000000000036,1.3929365436275797e-14,0.5224949550342531,0.0,89.75739057644492,107.14407550133397,1.0373932483818455,-0.3167643671802507,0.5224949550342531,89.75739057644493,0,True
23,61,0.23750000000000004,61.0,58.91262552133452,61.85468493219393,61.00000000000001,3.406915915568391e-15,0.5224949550342531,0.0,89.75739057644493,110.08613491219339,1.0373932483818455,-0.3167643671802507,0.5224949550342531,89.75739057644493,0,True
24,61,0.23750000000000004,61.0,58.91262552133451,61.85468493219393,61.0,8.34274312313123e-16,0.5224949550342531,0.0,89.75739057644493,113.02819432305282,1.0373932483818455,-0.3167643671802507,0.5224949550342531,89.75739057644493,0,True
25,61,0.23750000000000004,60.873695933379025,58.91262552133451,61.85468493219393,61.0,2.0451382458211695e-16,0.5224949550342531,0.0,89.88369464306591,115.97025373391219,1.0373932483818455,-0.3167643671802507,0.5224949550342531,89.88369464306591,0,True
26,61,0.23750000000000004,60.596287307616045,58.91262552133451,61.85468493219393,61.0,5.018301558736163e-17,0.5224949550342531,0.0,90.28740733544987,118.91231314477159,1.0373932483818455,-0.3167643671802507,0.5224949550342531,90.28740733544987,0,True
27,60,0.25,60.0,57.946844775083136,60.84381119384612,60.0,1.2324506375980351e-17,0.5224949550342531,0.0,90.28740733544986,121.80927956353457,1.0373932483818455,-0.3167643671802507,0.5224949550342531,90.28740733544986,0,True
28,60,0.25,59.6909103892791,57.946844775083136,60.84381119384612,60.0,3.0291685337995305e-18,0.5224949550342531,0.0,90.59649694617077,124.70624598229757,1.0373932483818455,-0.3167643671802507,0.5224949550342531,90.59649694617077,0,True
29,59,0.26249999999999996,58.620406314589914,56.981064028831746,59.82641459995651,59.0,7.450484774150221e-19,0.5224949550342531,0.0,90.97609063158085,127.55159655342234,1.0373932483818455,-0.3167643671802507,0.5224949550342531,90.97609063158085,0,True
30,58,0.275,58.0,56.015283282580356,58.80549785272288,58.0,1.8336742143646788e-19,0.5224949550342531,0.0,90.97609063158085,130.34181112356484,1.0373932483818455,-0.3167643671802507,0.5224949550342531,90.97609063158085,0,True
31,57,0.2875,57.0,55.049502536328966,57.78234674631702,57.0,4.5155298757918213e-20,0.5224949550342531,0.0,90.97609063158083,133.0746553335529,1.0373932483818455,-0.3167643671802507,0.5224949550342531,90.97609063158083,0,True
32,57,0.2875,57.0,55.049502536328966,57.78234674631702,57.0,1.1125491529792196e-20,0.5224949550342531,0.0,90.97609063158083,135.80749954354093,1.0373932483818455,-0.3167643671802507,0.5224949550342531,90.97609063158083,0,True
33,57,0.2875,57.0,55.049502536328966,57.78234674631702,57.0,2.74240215467476e-21,0.5224949550342531,0.0,90.97609063158083,138.540343753529,1.0373932483818455,-0.3167643671802507,0.5224949550342531,90.97609063158083,0,True
34,57,0.2875,57.0,55.049502536328966,57.78234674631702,57.0,6.762764197649369e-22,0.5224949550342531,0.0,90.97609063158085,141.27318796351705,1.0373932483818455,-0.3167643671802507,0.5224949550342531,90.97609063158085,0,True
35,57,0.2875,57.0,55.049502536328966,57.78234674631702,57.0,1.6683234381944486e-22,0.5224949550342531,0.0,90.97609063158083,144.00603217350508,1.0373932483818455,-0.3167643671802507,0.5224949550342531,90.97609063158083,0,True
36,57,0.2875,56.859428304336944,55.049502536328966,57.78234674631702,57.0,4.11701750623051e-23,0.5224949550342531,0.0,91.11666232724389,146.73887638349314,1.0373932483818455,-0.3167643671802507,0.5224949550342531,91.11666232724389,0,True
37,57,0.2875,56.61270555025743,55.049502536328966,57.78234674631702,57.0,1.0162880752262507e-23,0.5224949550342531,0.0,91.50395677698646,149.4717205934812,1.0373932483818455,-0.3167643671802507,0.5224949550342531,91.50395677698646,0,True
38,57,0.2875,56.61270555025743,55.049502536328966,57.78234674631702,57.0,2.5093964667636697e-24,0.5224949550342531,0.0,91.89125122672901,152.20456480346922,1.0373932483818455,-0.3167643671802507,0.5224949550342531,91.89125122672901,0,True
39,57,0.2875,56.61270555025743,55.049502536328966,57.78234674631702,57.0,6.197664947989251e-25,0.5224949550342531,0.0,92.27854567647158,154.93740901345728,1.0373932483818455,-0.3167643671802507,0.5224949550342531,92.27854567647158,0,True
40,57,0.2875,56.61270555025743,55.049502536328966,57.78234674631702,57.0,1.5310257588449469e-25,0.5224949550342531,0.0,92.66584012621415,157.67025322344534,1.0373932483818455,-0.3167643671802507,0.5224949550342531,92.66584012621415,0,True
41,56,0.30000000000000004,56.0,54.08372179007759,56.806013078523165,56.0,3.782882166720496e-26,0.5224949550342531,0.0,92.66584012621414,160.3925445118909,1.0373932483818455,-0.3167643671802507,0.5224949550342531,92.66584012621414,0,True
42,56,0.30000000000000004,56.0,54.08372179007759,56.806013078523165,56.0,9.348465817580902e-27,0.5224949550342531,0.0,92.66584012621416,163.11483580033644,1.0373932483818455,-0.3167643671802507,0.5224949550342531,92.66584012621416,0,True
43,56,0.30000000000000004,56.0,54.08372179007759,56.806013078523165,56.0,2.3106133316833126e-27,0.5224949550342531,0.0,92.66584012621415,165.83712708878207,1.0373932483818455,-0.3167643671802507,0.5224949550342531,92.66584012621415,0,True
44,56,0.30000000000000004,55.7633124022836,54.08372179007759,56.806013078523165,56.0,5.711847239990299e-28,0.5224949550342531,0.0,92.90252772393055,168.55941837722762,1.0373932483818455,-0.3167643671802507,0.5224949550342531,92.90252772393055,0,True
45,56,0.30000000000000004,55.64945609242531,54.08372179007759,56.806013078523165,56.0,1.4121536899811992e-28,0.5224949550342531,0.0,93.25307163150524,171.28170966567316,1.0373932483818455,-0.3167643671802507,0.5224949550342531,93.25307163150524,0,True
46,56,0.30000000000000004,55.64945609242531,54.08372179007759,56.806013078523165,56.0,3.4917066780402946e-29,0.5224949550342531,0.0,93.60361553907993,174.0040009541187,1.0373932483818455,-0.3167643671802507,0.5224949550342531,93.60361553907993,0,True
47,55,0.3125,55.0,53.11794104382621,55.81861099752183,55.0,8.634533141025213e-30,0.5224949550342531,0.0,93.60361553907991,176.70467090781435,1.0373932483818455,-0.3167643671802507,0.5224949550342531,93.60361553907991,0,True
48,54,0.32499999999999996,54.0,52.15216029757481,54.75224524042008,54.0,2.1354072687447542e-30,0.5224949550342531,0.0,93.60361553907991,179.3047558506596,1.0373932483818455,-0.3167643671802507,0.5224949550342531,93.60361553907991,0,True
49,54,0.32499999999999996,54.0,52.15216029757481,54.75224524042008,54.0,5.281523498007834e-31,0.5224949550342531,0.0,93.60361553907991,181.9048407935049,1.0373932483818455,-0.3167643671802507,0.5224949550342531,93.60361553907991,0,True
50,54,0.32499999999999996,54.0,52.15216029757481,54.75224524042008,54.0,1.306383457676767e-31,0.5224949550342531,0.0,93.60361553907993,184.50492573635015,1.0373932483818455,-0.3167643671802507,0.5224949550342531,93.60361553907993,0,True
51,54,0.32499999999999996,53.93268960182789,52.15216029757481,54.75224524042008,54.0,3.2315566427043823e-32,0.5224949550342531,0.0,93.67092593725202,187.10501067919537,1.0373932483818455,-0.3167643671802507,0.5224949550342531,93.67092593725202,0,True
52,54,0.32499999999999996,53.5776502031805,52.15216029757481,54.75224524042008,54.0,7.994283422382694e-33,0.5224949550342531,0.0,94.09327573407154,189.7050956220406,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.09327573407154,0,True
53,53,0.3375,53.0,51.186379551323434,53.7524019337346,53.0,1.9777495979299888e-33,0.5224949550342531,0.0,94.09327573407154,192.27111800445178,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.09327573407154,0,True
54,53,0.3375,53.0,51.186379551323434,53.7524019337346,53.0,4.893106417907327e-34,0.5224949550342531,0.0,94.09327573407154,194.83714038686296,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.09327573407154,0,True
55,53,0.3375,53.0,51.186379551323434,53.7524019337346,53.0,1.2106467797145983e-34,0.5224949550342531,0.0,94.09327573407151,197.40316276927413,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.09327573407151,0,True
56,53,0.3375,53.0,51.186379551323434,53.7524019337346,53.0,2.99548903801136e-35,0.5224949550342531,0.0,94.09327573407151,199.96918515168528,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.09327573407151,0,True
57,53,0.3375,52.805511517369396,51.186379551323434,53.7524019337346,53.0,7.411971954776278e-36,0.5224949550342531,0.0,94.28776421670213,202.53520753409646,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670213,0,True
58,52,0.35,52.0,50.22059880507205,52.74152819538679,52.0,1.834061867092248e-36,0.5224949550342531,0.0,94.28776421670212,205.05613692441122,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670212,0,True
59,52,0.35,52.0,50.22059880507205,52.74152819538679,52.0,4.538443848017241e-37,0.5224949550342531,0.0,94.2877642167021,207.57706631472598,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
60,52,0.35,52.0,50.22059880507205,52.74152819538679,52.0,1.1230819693974967e-37,0.5224949550342531,0.0,94.28776421670209,210.09799570504074,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670209,0,True
61,51,0.36250000000000004,51.0,49.25481805882066,51.72413160149717,51.0,2.7792416272258505e-38,0.5224949550342531,0.0,94.28776421670209,212.56730924771725,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670209,0,True
62,50,0.375,50.0,48.28903731256927,50.70321485426354,50.0,6.877815059872875e-39,0.5224949550342531,0.0,94.28776421670212,214.98148678941146,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670212,0,True
63,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,1.7020922528595863e-39,0.5224949550342531,0.0,94.28776421670212,217.3382939709513,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670212,0,True
64,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,4.2123386510415516e-40,0.5224949550342531,0.0,94.28776421670209,219.6951011524911,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670209,0,True
65,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,1.0424861601352887e-40,0.5224949550342531,0.0,94.2877642167021,222.05190833403088,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
66,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,2.58002241450147e-41,0.5224949550342531,0.0,94.2877642167021,224.4087155155707,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
67,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,6.385313369351696e-42,0.5224949550342531,0.0,94.28776421670212,226.76552269711047,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670212,0,True
68,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,1.5803233706905286e-42,0.5224949550342531,0.0,94.2877642167021,229.1223298786503,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
69,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,3.9112378609266725e-43,0.5224949550342531,0.0,94.2877642167021,231.47913706019008,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
70,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,9.680249914798331e-44,0.5224949550342531,0.0,94.2877642167021,233.8359442417299,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
71,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,2.395866350144214e-44,0.5224949550342531,0.0,94.28776421670212,236.1927514232697,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670212,0,True
72,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,5.929825641371842e-45,0.5224949550342531,0.0,94.2877642167021,238.5495586048095,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
73,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,1.4676559278727002e-45,0.5224949550342531,0.0,94.2877642167021,240.90636578634928,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
74,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,3.632530620875967e-46,0.5224949550342531,0.0,94.28776421670212,243.2631729678891,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670212,0,True
75,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,8.990767213153088e-47,0.5224949550342531,0.0,94.2877642167021,245.61998014942887,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
76,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,2.22528901161085e-47,0.5224949550342531,0.0,94.28776421670209,247.9767873309687,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670209,0,True
77,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,5.507798972020755e-48,0.5224949550342531,0.0,94.2877642167021,250.33359451250848,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
78,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,1.3632375242022348e-48,0.5224949550342531,0.0,94.28776421670212,252.6904016940483,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670212,0,True
79,49,0.38749999999999996,49.0,47.32325656631788,49.68006374785769,49.0,3.374167228391742e-49,0.5224949550342531,0.0,94.28776421670212,255.0472088755881,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670212,0,True
80,48,0.4,48.0,46.357475820066504,48.703730080063835,48.0,8.351474069149496e-50,0.5224949550342531,0.0,94.2877642167021,257.3934631355854,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
81,48,0.4,48.0,46.357475820066504,48.703730080063835,48.0,2.067097644548987e-50,0.5224949550342531,0.0,94.2877642167021,259.7397173955827,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
82,47,0.4125,47.0,45.391695073815114,47.63736432296209,47.0,5.116347577720627e-51,0.5224949550342531,0.0,94.2877642167021,261.9853866447298,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
83,47,0.4125,47.0,45.391695073815114,47.63736432296209,47.0,1.2663686969301267e-51,0.5224949550342531,0.0,94.28776421670209,264.2310558938767,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670209,0,True
84,47,0.4125,47.0,45.391695073815114,47.63736432296209,47.0,3.1344494248534452e-52,0.5224949550342531,0.0,94.28776421670207,266.47672514302366,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
85,47,0.4125,47.0,45.391695073815114,47.63736432296209,47.0,7.758240646985822e-53,0.5224949550342531,0.0,94.28776421670209,268.72239439217066,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670209,0,True
86,46,0.42500000000000004,46.0,44.425914327563724,46.64996224196076,46.0,1.920286466326577e-53,0.5224949550342531,0.0,94.28776421670207,270.94644230656763,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
87,46,0.42500000000000004,46.0,44.425914327563724,46.64996224196076,46.0,4.7530186017164966e-54,0.5224949550342531,0.0,94.28776421670209,273.17049022096467,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670209,0,True
88,46,0.42500000000000004,46.0,44.425914327563724,46.64996224196076,46.0,1.1764504925092432e-54,0.5224949550342531,0.0,94.28776421670207,275.3945381353617,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
89,46,0.42500000000000004,46.0,44.425914327563724,46.64996224196076,46.0,2.9119129265453795e-55,0.5224949550342531,0.0,94.28776421670207,277.61858604975873,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
90,46,0.42500000000000004,46.0,44.425914327563724,46.64996224196076,46.0,7.207483269693034e-56,0.5224949550342531,0.0,94.28776421670207,279.84263396415577,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
91,46,0.42500000000000004,46.0,44.425914327563724,46.64996224196076,46.0,1.7839775333137865e-56,0.5224949550342531,0.0,94.28776421670207,282.0666818785528,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
92,45,0.4375,45.0,43.46013358131235,45.65011893527528,45.0,4.4156592452348955e-57,0.5224949550342531,0.0,94.28776421670207,284.2566672325157,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
93,45,0.4375,45.0,43.46013358131235,45.65011893527528,45.0,1.0929545795743433e-57,0.5224949550342531,0.0,94.28776421670207,286.44665258647865,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
94,45,0.4375,45.0,43.46013358131235,45.65011893527528,45.0,2.7052601215166594e-58,0.5224949550342531,0.0,94.28776421670207,288.6366379404417,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
95,45,0.4375,45.0,43.46013358131235,45.65011893527528,45.0,6.696012674860255e-59,0.5224949550342531,0.0,94.28776421670207,290.8266232944046,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
96,45,0.4375,45.0,43.46013358131235,45.65011893527528,45.0,1.6573864841067684e-59,0.5224949550342531,0.0,94.28776421670207,293.0166086483675,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
97,45,0.4375,45.0,43.46013358131235,45.65011893527528,45.0,4.1023393261948063e-60,0.5224949550342531,0.0,94.28776421670207,295.20659400233046,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
98,44,0.44999999999999996,44.0,42.494352835060965,44.63924519692747,44.0,1.0154057171244242e-60,0.5224949550342531,0.0,94.28776421670207,297.35148636419694,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
99,44,0.44999999999999996,44.0,42.494352835060965,44.63924519692747,44.0,2.5133203186343757e-61,0.5224949550342531,0.0,94.28776421670207,299.4963787260635,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
100,44,0.44999999999999996,44.0,42.494352835060965,44.63924519692747,44.0,6.220943738427882e-62,0.5224949550342531,0.0,94.28776421670207,301.6412710879299,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
101,43,0.4625,43.0,41.528572088809575,43.62184860303785,43.0,1.5398020021718148e-62,0.5224949550342531,0.0,94.28776421670207,303.7345476021582,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
102,42,0.475,42.0,40.56279134255819,42.60093185580422,42.0,3.811304473168086e-63,0.5224949550342531,0.0,94.28776421670206,305.77268811540426,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670206,0,True
103,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,9.433710667702415e-64,0.5224949550342531,0.0,94.28776421670207,307.7534582684958,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
104,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,2.335025294210287e-64,0.5224949550342531,0.0,94.28776421670207,309.7342284215874,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
105,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,5.779639408744096e-65,0.5224949550342531,0.0,94.28776421670207,311.71499857467893,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
106,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,1.4305729331635007e-65,0.5224949550342531,0.0,94.28776421670207,313.6957687277705,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
107,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,3.540946456767533e-66,0.5224949550342531,0.0,94.28776421670206,315.6765388808621,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670206,0,True
108,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,8.764533440588723e-67,0.5224949550342531,0.0,94.28776421670206,317.6573090339536,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670206,0,True
109,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,2.1693934443104673e-67,0.5224949550342531,0.0,94.28776421670207,319.63807918704515,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
110,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,5.369673944197628e-68,0.5224949550342531,0.0,94.28776421670207,321.6188493401367,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
111,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,1.3290997353790634e-68,0.5224949550342531,0.0,94.28776421670207,323.59961949322826,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
112,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,3.289783255205577e-69,0.5224949550342531,0.0,94.28776421670207,325.5803896463198,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
113,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,8.142861583120628e-70,0.5224949550342531,0.0,94.2877642167021,327.56115979941137,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.2877642167021,0,True
114,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,2.015518861731552e-70,0.5224949550342531,0.0,94.28776421670209,329.5419299525029,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670209,0,True
115,41,0.48750000000000004,41.0,39.5970105963068,41.577780749398364,41.0,4.988807242776336e-71,0.5224949550342531,0.0,94.28776421670207,331.52270010559454,1.0373932483818455,-0.3167643671802507,0.5224949550342531,94.28776421670207,0,True
