,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,Defaults,BalanceOK,scenario
221,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997444,544.6617254600461,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997444,0,True,cost_shock
222,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997447,546.0092167015223,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997447,0,True,cost_shock
223,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997444,547.3567079429985,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997444,0,True,cost_shock
224,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997447,548.7041991844746,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997447,0,True,cost_shock
225,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997447,550.0516904259507,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997447,0,True,cost_shock
226,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.8561138599745,551.399181667427,1.3814515729456054,-0.5193774595053683,0.0,136.8561138599745,0,True,cost_shock
227,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997447,552.7466729089032,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997447,0,True,cost_shock
228,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997447,554.0941641503792,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997447,0,True,cost_shock
229,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997447,555.4416553918554,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997447,0,True,cost_shock
230,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997447,556.7891466333316,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997447,0,True,cost_shock
231,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.8561138599745,558.1366378748078,1.3814515729456054,-0.5193774595053683,0.0,136.8561138599745,0,True,cost_shock
232,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.8561138599745,559.484129116284,1.3814515729456054,-0.5193774595053683,0.0,136.8561138599745,0,True,cost_shock
233,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.8561138599745,560.83162035776,1.3814515729456054,-0.5193774595053683,0.0,136.8561138599745,0,True,cost_shock
234,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.8561138599745,562.1791115992362,1.3814515729456054,-0.5193774595053683,0.0,136.8561138599745,0,True,cost_shock
235,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.8561138599745,563.5266028407124,1.3814515729456054,-0.5193774595053683,0.0,136.8561138599745,0,True,cost_shock
236,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.8561138599745,564.8740940821885,1.3814515729456054,-0.5193774595053683,0.0,136.8561138599745,0,True,cost_shock
237,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.8561138599745,566.2215853236647,1.3814515729456054,-0.5193774595053683,0.0,136.8561138599745,0,True,cost_shock
238,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997453,567.5690765651409,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997453,0,True,cost_shock
239,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.8561138599745,568.916567806617,1.3814515729456054,-0.5193774595053683,0.0,136.8561138599745,0,True,cost_shock
240,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997453,570.2640590480931,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997453,0,True,cost_shock
241,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997453,571.6115502895692,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997453,0,True,cost_shock
242,32,0.6,38.4,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,136.85611385997456,572.9590415310454,1.3814515729456054,-0.5193774595053683,0.0,136.85611385997456,0,True,cost_shock
243,32,0.6,38.19224327256917,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,137.06387058740535,574.3065327725216,1.3814515729456054,-0.5193774595053683,0.0,137.06387058740535,0,True,cost_shock
244,32,0.6,38.01716507759497,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,137.44670550981039,575.6540240139977,1.3814515729456054,-0.5193774595053683,0.0,137.44670550981039,0,True,cost_shock
245,32,0.6,38.01716507759497,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,137.82954043221542,577.0015152554739,1.3814515729456054,-0.5193774595053683,0.0,137.82954043221542,0,True,cost_shock
246,32,0.6,38.01716507759497,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,138.21237535462043,578.3490064969501,1.3814515729456054,-0.5193774595053683,0.0,138.21237535462043,0,True,cost_shock
247,32,0.6,38.01716507759497,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,138.5952102770255,579.6964977384262,1.3814515729456054,-0.5193774595053683,0.0,138.5952102770255,0,True,cost_shock
248,32,0.6,38.01716507759497,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,138.9780451994305,581.0439889799025,1.3814515729456054,-0.5193774595053683,0.0,138.9780451994305,0,True,cost_shock
249,32,0.6,38.01716507759497,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,139.36088012183555,582.3914802213784,1.3814515729456054,-0.5193774595053683,0.0,139.36088012183555,0,True,cost_shock
250,32,0.6,37.956188519835266,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,139.8046916020003,583.7389714628546,1.3814515729456054,-0.5193774595053683,0.0,139.8046916020003,0,True,cost_shock
251,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,140.45417539557891,585.0864627043309,1.3814515729456054,-0.5193774595053683,0.0,140.45417539557891,0,True,cost_shock
252,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,141.10365918915758,586.4339539458069,1.3814515729456054,-0.5193774595053683,0.0,141.10365918915758,0,True,cost_shock
