metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,5.481854399999999,,0.9,25.0,30.050727662799346,33.8553333333334,seed_replicates,120,True,
Output_mean,80.0,10.0,10.963708799999997,,0.9,100.0,120.20291065119739,55.19725503743128,seed_replicates,120,True,
Consumption_mean,80.0,10.0,10.963708799999997,,0.9,100.0,120.20291065119739,45.72472338765618,seed_replicates,120,True,
AvgPrice_mean,1.05,0.05,0.06395496799999999,,0.9,0.0025000000000000005,0.004090237931881022,0.0004473328550097473,seed_replicates,120,True,
DefaultsHH_rate,0.004,0.002,0.002491752,,0.9,4e-06,6.2088280295039995e-06,3.0377314814814322e-06,seed_replicates,120,True,
BankFailed_share,0.0,0.01,0.00830584,,0.9,0.0001,6.89869781056e-05,0.0,seed_replicates,120,True,
BankResolved_share,0.05,0.03,0.041529199999999995,,0.9,0.0009,0.0017246744526399995,0.0013194444444444462,seed_replicates,120,True,
BankResolutionHaircut_mean,0.02,0.01,0.01661168,,0.9,0.0001,0.0002759479124224,0.00015865917102536888,seed_replicates,120,True,
BankBailedOut_share,0.02,0.02,0.02491751999999999,,0.9,0.0004,0.0006208828029503995,9.953703703703696e-05,seed_replicates,120,True,
BankBailoutAmount_mean,0.2,0.2,0.19269548799999997,,0.9,0.04000000000000001,0.03713155109555813,0.05946141531884878,seed_replicates,120,True,
Transfers_mean,6.5,2.0,1.9269548799999994,,0.9,4.0,3.713155109555812,0.39740672186058085,seed_replicates,120,True,
HH_Deposit_mean,1.5,1.0,0.9634774399999997,,0.9,1.0,0.928288777388953,0.15627862164977277,seed_replicates,120,True,
Bank_Equity_mean,10.0,7.5,6.428720159999999,,0.9,56.25,41.32844289559041,15.968763397411132,seed_replicates,120,True,
PriceDispersion_mean,0.1,0.06,0.09967007999999997,,0.9,0.0036,0.009934124847206393,0.0004093388199270116,seed_replicates,120,False,
InventoryGap_mean,0.0,0.25,0.2907043999999999,,0.9,0.0625,0.08450904817935995,0.025168627560748162,seed_replicates,120,False,
CreditRejections_mean,80.0,10.0,16.611679999999996,,0.9,100.0,275.9479124223999,603.4483333333336,seed_replicates,120,False,
FirmDowntimeShare_mean,0.05,0.04,0.05814087999999999,,0.9,0.0016,0.003380361927174399,0.0,seed_replicates,120,False,
