,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,59,0.41000000000000003,82.42800120443314,96.26389432903267,96.26389432903267,157.8966250471349,8.301498077024753,41.9168750015388,1.9221127463501633,21.68982473534795,90.14826043751688,0.0,0.993156540747869,50.0,23.611937481698114,132.06513543905567,False,False,0.0,0.0,False,0.0,0,0,0,True
1,50,0.5,70.35167861885382,81.8150583113672,81.8150583113672,104.72702032568156,7.035167861885384,20.794664989309304,8.01254676400197,16.844653788601565,88.66970804243049,0.0,0.993156540747869,50.0,24.857200552603537,109.4643730317398,False,False,0.0,0.0,False,0.0,0,0,0,True
2,50,0.5,70.35167861885382,81.62099855469349,81.8150583113672,90.85157125662222,7.035167861885384,13.877110794783409,14.682362530583479,12.571512088885395,87.64572783843369,0.19405975667371322,0.993156540747869,50.0,27.253874619468874,101.52283863321709,False,False,0.0,0.0,False,0.0,0,0,0,True
3,50,0.5,70.35167861885382,81.28081349735812,81.8150583113672,86.54487135671188,7.035167861885384,10.919788945029847,21.214170978751554,10.253760174659558,88.29472412680184,0.728304570682802,0.993156540747869,50.0,31.46793115341111,99.21451307183169,False,False,0.0,0.0,False,0.0,0,0,0,True
4,51,0.49,71.67779631763246,83.20063891945186,83.72923395597518,86.61639682676943,7.175871219123092,9.595892579147915,28.166138931134608,10.16695538534599,91.43798035590012,1.2568996072061243,0.993156540747869,50.0,38.3330943164806,101.03387293504804,False,False,0.0,0.0,False,0.0,0,0,0,True
5,51,0.49,71.75871219123091,83.08339973175958,83.72923395597518,85.81563991586356,7.175871219123092,8.974166162562598,35.12041080600258,8.694339895497896,92.99959429625429,1.9027338314217204,0.993156540747869,50.0,43.81475070150048,101.97376045881688,False,False,0.0,0.0,False,0.0,0,0,0,True
6,51,0.49,71.75871219123091,83.02367515312503,83.72923395597518,85.46782618372885,7.175871219123092,8.6743736515924,42.23163629115149,7.1737074319014225,94.47691591838014,2.6082926342718737,0.993156540747869,50.0,49.40534372305291,103.15128956997255,False,False,0.0,0.0,False,0.0,0,0,0,True
7,51,0.49,71.75871219123091,82.97916194854989,83.72923395597518,85.29711163924897,7.175871219123092,8.522653949380082,49.50607173735653,5.60434646384812,95.88476196263188,3.3583646416971504,0.993156540747869,50.0,55.11041820120465,104.40741591201197,False,False,0.0,0.0,False,0.0,0,0,0,True
8,51,0.49,71.75871219123091,82.90634393892145,83.72923395597518,85.01784409465618,7.175871219123092,8.440998702643862,56.76091098613352,3.9854267430848513,97.19176147016627,4.181254658750871,0.993156540747869,50.0,60.74633772921837,105.63276017281014,False,False,0.0,0.0,False,0.0,0,0,0,True
9,51,0.49,71.75871219123091,82.89787062720097,83.72923395597518,83.14494412578401,7.175871219123092,8.397018761106537,62.36945527607578,2.3305343761526425,98.1677618024856,5.012617987525081,0.9883839590973075,50.0,64.69998965222842,106.56478056359214,False,False,0.0,0.0,False,0.0,0,0,0,True
10,51,0.49,71.75871219123091,82.715898685319,83.72923395597518,82.64222952991376,7.175871219123092,8.372201757147021,67.6412032021117,0.7431440859632287,99.05652039720022,6.025953258181262,0.9883839590973075,50.0,68.38434728807492,107.42872215434724,False,False,0.0,0.0,False,0.0,0,0,0,True
11,51,0.49,71.75871219123091,82.4387448151783,83.72923395597518,82.03506962979078,7.175871219123092,8.357346987396463,72.45366765928564,0.0,100.52646466056675,7.316442398978146,0.9883839590973075,50.0,72.45366765928564,108.88381164796321,False,False,0.0,0.0,False,0.0,0,0,0,True
12,51,0.49,71.75871219123091,82.2521140117513,83.72923395597518,81.62909937390168,7.175871219123092,8.348594722738232,76.99070861053312,0.0,102.44011268634534,8.793562343202026,0.9883839590973075,50.0,76.99070861053312,110.78870740908357,False,False,0.0,0.0,False,0.0,0,0,0,True
13,51,0.49,71.75871219123091,82.0876464847116,83.72923395597518,81.28671616867828,7.175871219123092,8.343855618632743,81.30530630145928,0.0,104.04831558442878,10.4351498144656,0.9883839590973075,50.0,81.30530630145928,112.39217120306152,False,False,0.0,0.0,False,0.0,0,0,0,True
14,51,0.49,71.75871219123091,81.52389067169831,83.72923395597518,80.32558850528719,7.175871219123092,8.341265661430134,84.7711685707789,0.0,105.0693060414995,12.640493098742471,0.9883839590973075,50.0,84.7711685707789,113.41057170292963,False,False,0.0,0.0,False,0.0,0,0,0,True
15,51,0.49,71.75871219123091,80.96188089531746,83.72923395597518,79.69851595602435,7.175871219123092,8.339838520271808,87.69967800380846,0.0,105.5406874406208,15.407846159400174,0.9883839590973075,50.0,87.69967800380846,113.88052596089261,False,False,0.0,0.0,False,0.0,0,0,0,True
16,51,0.49,71.75871219123091,81.18035959472198,83.72923395597518,79.5361720354438,7.175871219123092,8.339046289225461,90.5413053201877,0.0,106.00619176368603,17.95672052065337,0.9838622821069742,50.0,90.5413053201877,114.3452380529115,False,False,0.0,0.0,False,0.0,0,0,0,True
17,51,0.49,71.73501620347453,80.78453919443574,83.72923395597518,79.50325855207574,7.175871219123092,8.33474186523078,93.44280990056636,0.0,106.49990984329364,20.901415282192787,0.9883839590973075,50.0,93.44280990056636,114.83465170852442,False,False,0.0,0.0,False,0.0,0,0,0,True
18,51,0.49,71.67848830807617,81.2183331568894,83.72923395597518,79.17236996242195,7.175871219123092,8.3243673248093,96.1380205580257,0.16176962042009324,107.02524397272069,23.412316081278576,0.9793762590287981,50.0,96.29979017844579,115.34961129752999,False,False,0.0,0.0,False,0.0,0,0,0,True
19,51,0.49,71.63904460344455,81.12322699062861,83.72923395597518,79.06871435377127,7.175871219123092,8.316416340559545,98.84001039692731,0.4588258501134679,107.67190362346287,26.018323046625135,0.9793762590287981,50.0,99.29883624704078,115.98831996402241,False,False,0.0,0.0,False,0.0,0,0,0,True
20,51,0.49,71.6140732089533,81.82744924207613,83.72923395597518,79.03249938855885,7.175871219123092,8.31545986911949,101.60624786224226,0.721855055229127,108.38927101919323,27.920107760524164,0.9701718348500542,50.0,102.32810291747138,116.70473088831272,False,False,0.0,0.0,False,0.0,0,0,0,True
21,51,0.49,71.70216106804168,81.95673024337344,83.72923395597518,79.17198341316622,7.175871219123092,8.333437663863755,104.51302268022172,0.713579112001436,108.83880037926275,29.6926114731259,0.9701718348500542,50.0,105.22660179222316,117.1722380431265,False,False,0.0,0.0,False,0.0,0,0,0,True
22,51,0.49,71.70332241551623,81.47528783537537,83.72923395597518,79.03751460707484,7.175871219123092,8.341980686345334,107.34902157980072,0.7340353802458263,109.10308878054943,31.946557593725704,0.9749444165006158,50.0,108.08305696004655,117.44506946689476,False,False,0.0,0.0,False,0.0,0,0,0,True
23,51,0.49,71.60920783256792,80.75570248171402,83.72923395597518,78.27841469406837,7.175871219123092,8.328135073183242,109.57007420320902,1.013273219578969,108.99841744255606,34.92008906798686,0.9746036773782366,50.0,110.58334742278798,117.32655251573931,False,False,0.0,0.0,False,0.0,0,0,0,True
