,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRejections,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,100,0.0,108.22637863327006,114.58307582912016,114.58307582912016,219.16869330407172,11.084185669027189,0.0,11.529201317193335,9.510098732862652,47.9690773344205,113.39486149660061,0.0,1.1036332053502806,0.13256952283765483,0.02689012692633908,-1.0,0.8836529985974894,2.0,70.0,0.0,0.0,50.0,57.47917606728315,124.92406281379395,False,False,0.0,0.0,False,0.0,0,0,0,True
1,100,0.0,110.65746125208194,111.20729436602258,114.58307582912016,151.99170916428153,11.084185669027189,0.0,2.026688243490856,30.4251749149825,44.17642712445655,111.95795146862814,3.375781463097592,1.1137627862924981,0.1427932703078219,0.028948221351924496,-0.9861413870414477,0.2687039391880958,1.9132179869634154,101.0,0.0,0.0,50.0,74.60160203943906,113.98463971211899,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,110.32708555089944,106.52569109145418,114.58307582912016,140.2341927485918,11.084185669027189,0.0,1.059811043719935,49.26889865864668,42.47924930094298,109.24476432133514,11.433166200763564,1.1235079385287676,0.15262064822201912,0.031022886244908638,-0.9547761452704282,0.08340444880596662,1.7557249757582398,108.0,0.0,0.0,50.0,91.74814795958966,110.30457536505507,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,109.67647545624423,105.2892516847304,114.58307582912016,137.55162542578088,11.084185669027189,0.0,0.8373034833627166,67.46592316969225,43.9622634827691,110.17353768368245,20.726990345153304,1.1327642305783008,0.16194253827788618,0.033133642180877824,-0.9182811550938986,0.035125875741409116,1.642452968153202,110.0,0.0,0.0,50.0,111.42818665246135,111.01084116704517,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,109.297699837683,104.62008035728613,114.58307582912016,136.17647113132423,11.084185669027189,0.0,0.7210253920384742,85.38196661911074,46.44496669765582,112.8334978206203,30.68998581698733,1.141527247620818,0.1707570653465842,0.035263255413005776,-0.8782842774064733,0.021174960998477165,1.5630472053290507,110.0,0.0,0.0,50.0,131.82693331676657,113.55452321265876,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,108.93062058806314,103.98363089276009,114.58307582912016,134.65611307680726,11.084185669027189,0.0,0.6549662055029568,102.79364977987402,49.74354796690271,116.89467377324473,41.28943075334739,1.1497804796012423,0.179049995448078,0.03740312998970116,-0.8346090600430547,0.015161640540699637,1.5041099592136074,109.0,0.0,0.0,50.0379187681807,152.5371977467767,117.54963997874769,False,False,0.0,0.0,False,0.0,0,0,0,True
6,100,0.0,108.53037642891057,103.39529824525698,114.58307582912016,133.03170023347437,11.084185669027189,0.0,0.6172660113793331,119.5908222555246,53.12652873607932,121.44081369827342,52.477208337210584,1.1575083204125003,0.18680678485519625,0.039566826517082834,-0.787368764218603,0.012816363542291837,1.4590496975621001,108.0,0.0,0.0,50.13340617032096,172.71735099160392,122.05807970965274,False,False,0.0,0.0,False,0.0,0,0,0,True
7,100,0.0,108.11815056528538,102.75193436797534,114.58307582912016,131.0140599911364,11.084185669027189,0.0,0.5951578616848514,135.3586046560496,56.13800113719979,126.03440417807352,64.30834979835541,1.1646888180910593,0.19400523934079492,0.041790222552007504,-0.7361099344495162,0.012095333193154912,1.4231270714262287,107.0,0.0,0.0,50.282391885459845,191.4966057932494,126.62956203975837,False,False,0.0,0.0,False,0.0,0,0,0,True
8,100,0.0,107.65075467350904,102.25795059639088,114.58307582912016,129.16072349295965,11.084185669027189,0.0,0.5815398379705516,150.2748444762701,59.13114772449771,131.18390927831334,76.63347503108467,1.1712892038456015,0.2006120183786045,0.04412193735124862,-0.6818222851628059,0.010528600590604786,1.3947860718976746,106.0,0.0,0.0,50.47147484458455,209.4059922007678,131.7654491162839,False,False,0.0,0.0,False,0.0,0,0,0,True
9,97,0.030000000000000027,105.1455415566864,101.37278195488074,111.38694848400459,125.99596637062709,10.751660098956375,0.3082848328889364,0.3459088413952418,164.83117580098966,60.27766997607306,136.71076974681338,86.64764156020854,1.1772908641234234,0.20660813915155538,0.04662239038041468,-0.6361345032325479,0.012990359570827234,1.3736276533205587,105.0,0.0,0.0,50.69242547678682,225.1088457770627,137.05667858820863,False,False,0.0,0.0,False,0.0,0,0,0,True
10,95,0.050000000000000044,104.73307200061038,101.19730532888684,109.75529440698739,124.56835269511896,10.529976385575832,0.513808054814894,0.48255415025997217,179.24920384067252,57.80716452051323,139.39366718928264,95.2056306383091,1.1827769112519362,0.2120702183955448,0.04940991956722163,-0.6008216935896895,0.008389268748028984,1.3562615523866213,105.0,0.0,0.0,50.88076297366681,237.05636836118575,139.8762213395426,False,False,0.0,0.0,False,0.0,0,0,0,True
11,99,0.010000000000000009,109.07070086482109,103.63240049256268,115.20026469817415,127.22348003055379,10.973343812336918,0.1027616109629788,0.5554245109628453,192.36740841215897,54.30647405693438,139.9101121233147,106.77349484392055,1.1878233228364923,0.21705337189677304,0.05264789742073218,-0.5617944133239231,0.016476488973113167,1.2587945427722462,106.0,0.0,0.0,50.94761835520047,246.67388246909334,140.46553663427753,False,False,0.0,0.0,False,0.0,0,0,0,True
12,97,0.030000000000000027,107.14057507552991,102.9979826979359,112.50661771644553,124.99597685351722,10.751660098956371,0.3082848328889364,0.6003069561945609,205.61295102870915,51.01048839266694,141.63035176061257,116.2821298624302,1.1923944529421795,0.22149541599363637,0.056432552847260654,-0.5260696411019916,0.004696549493592987,1.2143654059513693,102.0,0.0,0.0,50.94761835520047,256.6234394213761,142.23065871680714,False,False,0.0,0.0,False,0.0,0,0,0,True
13,98,0.020000000000000018,108.17082780810216,103.36234350334867,113.65048341963896,124.94171042976501,10.862501955646646,0.2055232219259576,0.6155333726765577,218.17775854343446,48.40781153201609,143.98728564408333,126.57026977872049,1.1965409580775819,0.22546180139155733,0.060582853862778445,-0.48792537365991134,0.006377782330685573,1.1876178539392028,100.0,0.0,0.0,50.94761835520047,266.58557007545056,144.6028190167599,False,False,0.0,0.0,False,0.0,0,0,0,True
14,95,0.050000000000000044,104.84965844621686,101.90367733344704,109.62723337227311,121.39638605886991,10.529976385575829,0.513808054814894,0.6135088246493854,230.94455863740825,46.01128912106705,148.30788024474376,134.29382581754655,1.2002482872104545,0.22893998736059,0.06502276957781092,-0.4513744832742761,0.016686571801230184,1.1168256714428184,97.0,0.0,0.0,50.94761835520047,276.95584775847533,148.92138906939314,False,False,0.0,0.0,False,0.0,0,0,0,True
15,96,0.040000000000000036,106.35691514909749,102.20714024946528,110.14743725954426,121.67961784168808,10.640818242266104,0.4110464438519152,0.34363801113476655,242.63754310159777,43.24931209276299,151.12577661163147,142.23412282762553,1.2035361710953412,0.23197271204461475,0.06959684242044246,-0.40990885206439576,0.011252994271382528,0.9911083051625058,97.0,0.0,0.0,50.94761835520047,285.88685519436075,151.46941462276624,False,False,0.0,0.0,False,0.0,0,0,0,True
16,99,0.010000000000000009,106.53120322296846,100.624662661008,113.48541418486431,119.79264961484675,10.973343812336918,0.1027616109629788,0.3673373269533984,252.93146161457722,43.26166291754549,155.39420470626297,155.09487435148185,1.206315393235429,0.2344998675131668,0.07389229977043577,-0.3390346199236256,0.022380311403843174,0.8870293471809976,96.0,0.0,0.0,50.94761835520047,296.19312453212274,155.76154203321636,False,False,0.0,0.0,False,0.0,0,0,0,True
17,94,0.06000000000000005,102.88208068336549,96.6851333916758,107.91245959841737,115.13836803279874,10.419134528885557,0.6165696657778728,0.4361025812267023,262.64869944883117,41.218433461362174,156.92230189975314,166.32220055822344,1.208349773960094,0.23628640844005794,0.07782889643039576,-0.2666776077851343,0.05153084854422544,0.7404129069500591,89.0,0.0,0.0,50.94761835520047,303.86713291019333,157.35840448097983,False,False,0.0,0.0,False,0.0,0,0,0,True
18,97,0.030000000000000027,105.59467278627966,97.98587901310916,110.80103398541334,116.65190549008643,10.751660098956375,0.3082848328889364,0.26312260771884466,271.2244064221653,39.22976859502443,158.04012143149924,179.1373555305276,1.2096197157152444,0.23730939285875235,0.0815225543259069,-0.18757052180494557,0.021811333196161783,0.6040685977996312,92.0,0.0,0.0,50.94761835520047,310.45417501718975,158.3032440392181,False,False,0.0,0.0,False,0.0,0,0,0,True
19,98,0.020000000000000018,105.27781168088178,96.90357500870753,111.86347624234739,115.27106738113204,10.862501955646646,0.2055232219259576,0.44695013223063906,279.37237954275,37.848274265509396,158.2382872073528,194.09725676416747,1.210018175944786,0.23749343244212354,0.08446681595107194,-0.09024824784470167,0.023481839305795275,0.49938555550669106,91.0,0.0,0.0,50.94761835520047,317.22065380825944,158.68523733958344,False,False,0.0,0.0,False,0.0,0,0,0,True
20,95,0.050000000000000044,104.20692375307539,95.55200617696883,108.85899157490996,113.50950857362774,10.529976385575832,0.513808054814894,0.5401567303972126,287.03351917723234,35.19524987718449,156.51776904769906,207.40424216210863,1.2093952717470284,0.2366911245483004,0.08654490586694848,-0.00043525103866016713,0.026538720447747438,0.4371501876317013,88.0,0.0,0.0,50.94761835520047,322.22876905441683,157.05792577809626,False,False,0.0,0.0,False,0.0,0,0,0,True
21,93,0.06999999999999995,99.50298913181169,91.67301737136916,106.24870644289604,108.69566804918449,10.30829267219529,0.7193312767408516,0.5560927410052527,294.7785391322318,33.687555019828764,156.00915382749142,221.97993123363548,1.207830399931362,0.23496914831183044,0.08791615713256143,0.11879491142370383,0.05492873011314091,0.36741533727479314,79.0,0.0,0.0,50.94761835520047,328.4660941520606,156.56524656849666,False,False,0.0,0.0,False,0.0,0,0,0,True
22,90,0.09999999999999998,98.30010151311248,90.41589096978886,103.14867046031631,106.92930738677084,9.975767102124472,1.027616109629788,0.5740738101693128,302.24459549290424,31.96985177295376,154.85513290743347,234.712710724163,1.205067094803336,0.2320835140076925,0.08836597424522358,0.22329139496474518,0.04313708759707076,0.3251540874081928,75.0,0.0,0.0,50.94761835520047,334.214447265858,155.4292067176028,False,False,0.0,0.0,False,0.0,0,0,0,True
23,82,0.18000000000000005,90.81883938186485,84.85083439112569,94.43740902574885,100.03031845054211,9.089032248602297,1.8497089973336183,0.5670457295323343,310.58148854150386,29.217453939062413,153.47943186380584,244.29928535878616,1.2012739201242648,0.22818272735024986,0.08809302272903817,0.3319550957496265,0.08311194955094545,0.2952830223913356,70.0,0.0,0.0,50.94761835520047,339.79894248056627,154.04647759333818,False,False,0.0,0.0,False,0.0,0,0,0,True
24,77,0.22999999999999998,84.5880013051211,79.93696419220112,88.94366723707154,93.86837947789891,8.534822965150937,2.3635170521485125,0.5534290497221799,319.2993541551349,27.54355128249151,153.98403477037166,253.3059884036565,1.1964438941014908,0.22323723565831904,0.08746463876193143,0.4495612240546595,0.10019981770259934,0.2718175075289107,66.0,0.0,0.0,50.94761835520047,346.8429054376264,154.53746382009385,False,False,0.0,0.0,False,0.0,0,0,0,True
25,74,0.26,81.06475739000031,77.14291368963353,85.35319690195149,90.15044984686101,8.202297395080123,2.6718018850374485,0.5380008345145195,328.13586839140913,26.54661525559211,155.37803482936627,261.51627161597446,1.1905378015882073,0.21719473307757992,0.08673535375935336,0.5623535143573734,0.08764162519514603,0.25636501804216355,63.0,0.0,0.0,50.94761835520047,354.6824836470012,155.9160356638808,False,False,0.0,0.0,False,0.0,0,0,0,True
26,70,0.30000000000000004,77.00469854026827,73.75773290956052,80.80408852861409,85.70504442902477,7.758929968319035,3.082848328889364,0.5215567413799247,336.9131380106414,25.387896883133326,156.20981318898583,268.56262723502806,1.1836220483363808,0.21012873812060934,0.08589211558180264,0.6761276542967364,0.08919891680399711,0.24077973168209596,59.0,0.0,0.0,50.94761835520047,362.3010348937747,156.73136993036576,False,False,0.0,0.0,False,0.0,0,0,0,True
