param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.57,0.92,0.6232925233743152,0.8723257515853645,0.6289852350857416,0.8643056658070662,28.847649082557346
alpha_std,0.03,0.13,0.0409337995695511,0.1165719309638333,0.04538082671026221,0.11156422105868702,24.361868605717817
wage,0.9,1.45,0.9764105779631124,1.3421011541951215,0.9941041136794786,1.3069168687079071,33.510804321452866
productivity,0.95,1.95,1.0519155932530415,1.6848549121555776,1.0776871973629272,1.5488939918210651,36.70606810974639
loan_rate,0.012,0.073,0.0171206068911835,0.0647953294739151,0.01829076389867662,0.06255579236185181,21.84471707748917
deposit_rate,0.001,0.028,0.0037524352757365,0.0246520364437462,0.00432809305929255,0.023889245289247133,22.594069748112222
bank_credit_multiplier,4.2,11.5,5.071383870917443,10.74261398447713,5.190380857222608,10.26217623367853,22.311916252607034
hh_debt_cap_multiplier,2.1,4.8,2.3783524962693265,4.452683926548656,2.4279730767329726,4.13437211377519,23.172909989654457
firm_debt_cap_multiplier,1.6,4.8,1.9294960098233032,4.38230236299066,2.089449700735993,4.312768095638161,23.3498014635201
adaptation_rate,0.25,0.95,0.3482365783432108,0.8660737232964018,0.3609664729711992,0.8497473870109468,26.023265006687012
price_elasticity,0.95,2.9,1.167796432950138,2.678756943827816,1.2489436671028915,2.6207007720303412,22.51484559601652
skill_wage_weight,0.03,0.49,0.0960449607279863,0.4399860630951578,0.10645235083395137,0.4231682823122023,25.23019513757141
demand_smoothing,0.06,0.35,0.0879690929985516,0.3251431821799484,0.0951108088600886,0.3173438036427197,18.21583131675971
price_adjust_speed,0.08,0.45,0.1202892244240747,0.415963633879046,0.14415521395103773,0.40569981147511697,20.087997444602344
price_stickiness,0.45,0.9,0.4906201251706373,0.8571999702684725,0.5133754272108151,0.8334648073768312,18.537812200481074
max_price_step,0.04,0.22,0.0539867738219579,0.2055327963133615,0.0566593171388914,0.2017892293650056,15.807765282553554
inventory_target_days,0.8,2.8,1.0520238673756948,2.6280820043409454,1.133426332523016,2.5594134856891784,21.197093151737455
demand_expectation_memory,0.15,0.65,0.2136508831643551,0.5661042850902951,0.2247394701336393,0.5525267781509918,29.509319614812
max_hire_per_step,3.0,12.0,4.128872704550192,11.00493599632452,4.380246983567907,10.706122706087257,23.599296758063026
max_fire_per_step,3.0,12.0,3.975162761489692,10.98036249644383,4.345850661028682,10.558822435495868,22.164447389398468
hh_max_dsr,0.2,0.65,0.2409148668794294,0.607364506108164,0.25596680631683444,0.5842256490826782,18.566746838059
firm_max_dsr,0.6,2.2,0.8149660894945964,1.9951498346517087,0.8628500086616048,1.9237449609749289,26.238515927680474
firm_reentry_lag,0.0,4.0,0.4662960174248378,3.6538801993137455,0.6142975597492465,3.4924547246918562,20.310395452777307
firm_reentry_cash_fraction,0.2,0.85,0.2712622845132187,0.7886335145366057,0.2901403434176523,0.7752766865788371,20.404426150248135
consumption_memory,0.15,0.75,0.2204133245509054,0.6849477068974672,0.25708471666408533,0.6678824469463333,22.577602942239693
precautionary_saving,0.03,0.35,0.0681613883061391,0.3121017339148216,0.0791576504426929,0.30629535347233094,23.76864199728671
consumption_floor_prop,0.0,0.35,0.0394868844763941,0.3103032315406477,0.04502207392378258,0.30002178728556533,22.62390083878467
consumption_ceiling_prop,1.0,2.8,1.1875187222084715,2.591372382628127,1.252849456993193,2.460080945595127,22.008129976685787
unemployed_consumption_penalty,0.05,0.45,0.0832697587703911,0.3895955132996664,0.0927079888518793,0.3818638506048568,23.41856136768118
unemployment_transfer,0.0,0.25,0.0407585763742226,0.2311313312534461,0.053781059120496806,0.224768101326729,23.850898048310597
