wave,iter,targets_path,rows,nroy_pct,Imax_median,Imax_p95
3,0,C:\Users\Alexander\Desktop\Education\Aspa\code\output_research_core_v3\02_wave2\targets_for_wave_final.json,360.0,67.5,2.395892950402496,3.194292725767397
3,1,C:\Users\Alexander\Desktop\Education\Aspa\code\output_research_core_v3\waves\wave_03\targets_tuned_iter1.json,360.0,48.333333333333336,2.614555747447563,3.416939982611887
