component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,483,18,0.037267080745341616,0.13664596273291926,0.09627329192546584,2,3
CU,0.2,483,45,0.09316770186335403,0.13664596273291926,0.09627329192546584,2,3
CU,0.3,483,57,0.11801242236024845,0.13664596273291926,0.09627329192546584,2,3
CU,0.4,483,66,0.13664596273291926,0.13664596273291926,0.09627329192546584,2,3
EV,0.1,483,15,0.031055900621118012,0.12422360248447205,0.07919254658385093,3,4
EV,0.2,483,33,0.06832298136645963,0.12422360248447205,0.07919254658385093,3,4
EV,0.3,483,45,0.09316770186335403,0.12422360248447205,0.07919254658385093,3,4
EV,0.4,483,60,0.12422360248447205,0.12422360248447205,0.07919254658385093,3,4
MD,0.1,483,27,0.055900621118012424,0.19875776397515527,0.13354037267080743,1,1
MD,0.2,483,57,0.11801242236024845,0.19875776397515527,0.13354037267080743,1,1
MD,0.3,483,78,0.16149068322981366,0.19875776397515527,0.13354037267080743,1,1
MD,0.4,483,96,0.19875776397515527,0.19875776397515527,0.13354037267080743,1,1
OU,0.1,483,24,0.049689440993788817,0.19875776397515527,0.13198757763975155,1,2
OU,0.2,483,57,0.11801242236024845,0.19875776397515527,0.13198757763975155,1,2
OU,0.3,483,78,0.16149068322981366,0.19875776397515527,0.13198757763975155,1,2
OU,0.4,483,96,0.19875776397515527,0.19875776397515527,0.13198757763975155,1,2
