inventory,last_demand,cash,debt,price,n_workers,bank_available_credit,wage,realized_markup,step,rep_id,seed,firm_id
0.0,4.629723883205236,6.832659193883944,0.0,1.1,6.0,566.6612532084289,0.9623912693714822,0.1499999999999999,0,0,0,101
0.0,4.629723883205236,9.718173198432858,0.0,1.1,6.0,566.6612532084289,0.9623912693714822,0.1499999999999999,0,0,0,102
0.0,4.629723883205236,6.249796177439639,0.0,1.1,6.0,566.6612532084289,0.9623912693714822,0.1499999999999999,0,0,0,103
0.0,4.629723883205236,3.829200553559941,0.0,1.1,6.0,566.5592670080167,0.9623912693714822,0.1499999999999999,0,0,0,104
0.0,4.629723883205236,2.971716238412285,0.0,1.1,6.0,564.0391209633169,0.9623912693714822,0.1499999999999999,0,0,0,105
0.0,4.629723883205236,3.158259150696151,0.0,1.1,6.0,560.6775382274071,0.9623912693714822,0.1499999999999999,0,0,0,106
0.0,4.629723883205236,9.051419733405492,0.0,1.1,6.0,557.5203749975783,0.9623912693714822,0.1499999999999999,0,0,0,107
0.0,4.629723883205236,9.344664502306642,0.0,1.1,6.0,557.5203749975783,0.9623912693714822,0.1499999999999999,0,0,0,108
0.0,4.629723883205236,9.364929700838244,0.0,1.1,6.0,557.5203749975783,0.9623912693714822,0.1499999999999999,0,0,0,109
0.0,4.629723883205236,3.05172178997974,0.0,1.1,6.0,557.5203749975783,0.9623912693714822,0.1499999999999999,0,0,0,110
0.0,7.097173310959556,7.133241757218775,0.0,0.816010617834878,5.0,555.272381694164,0.9623912693714822,0.1499999999999999,1,0,0,101
0.0,6.33436028973382,10.0235634207896,0.0,0.8768891224800182,5.0,555.272381694164,0.9623912693714822,0.1499999999999999,1,0,0,102
0.0,8.46271374889454,6.549407611667097,0.0,0.7362327205163011,6.0,555.272381694164,0.9623912693714822,0.1499999999999999,1,0,0,103
0.0,10.622685949070085,5.950762336160236,1.8560960688334736,0.6501774053373849,6.0,555.272381694164,0.9623912693714822,0.1499999999999999,1,0,0,104
0.0,7.840082149075516,5.9346031337031375,2.6975327600434693,0.7691205717448995,5.0,554.8794214336973,0.9623912693714822,0.1499999999999999,1,0,0,105
0.0,7.263466839948612,5.938528867177147,2.4931132539625476,0.8046364909511013,5.0,554.8794214336973,0.9623912693714822,0.1499999999999999,1,0,0,106
0.0,7.814208978368187,9.355699053750849,0.0,0.7705990924448374,5.0,554.8794214336973,0.9623912693714822,0.1499999999999999,1,0,0,107
0.0,6.9918592031087705,9.649432408344744,0.0,0.8235188981946936,5.0,554.8794214336973,0.9623912693714822,0.1499999999999999,1,0,0,108
0.0,7.509498878743149,9.669731371454995,0.0,0.7887910408546318,5.0,554.8794214336973,0.9623912693714822,0.1499999999999999,1,0,0,109
0.0,7.68141942574822,5.9368593593526535,2.5800473179127175,0.7783457016723805,5.0,554.8794214336973,0.9623912693714822,0.1499999999999999,1,0,0,110
0.0,7.590192545599978,7.385706531580612,0.0,0.816010617834878,6.0,550.5641940933499,0.9623912693714822,0.1499999999999999,2,0,0,101
0.0,6.542989549735184,10.280679682698157,0.0,0.8768891224800182,5.0,550.5641940933499,0.9623912693714822,0.1499999999999999,2,0,0,102
0.0,9.464830232411128,6.849129806802954,0.0,0.7362327205163011,6.0,550.5641940933499,0.9623912693714822,0.1499999999999999,2,0,0,103
0.0,12.430077673224197,5.955630664536644,1.5850063534338283,0.6501774053373849,7.0,550.5641940933499,0.9623912693714822,0.1499999999999999,2,0,0,104
0.0,8.61007073236633,5.526682088887317,2.0800126649388684,0.7691205717448995,6.0,549.151639995022,0.9623912693714822,0.1499999999999999,2,0,0,105
0.0,7.8184831973122995,5.534153984558541,1.8752005855105458,0.8046364909511013,6.0,548.3522795613052,0.9623912693714822,0.1499999999999999,2,0,0,106
0.0,8.574551593175837,9.611740500068695,0.0,0.7705990924448374,6.0,547.561305807735,0.9623912693714822,0.1499999999999999,2,0,0,107
0.0,7.445615504858123,9.905946569190583,0.0,0.8235188981946936,6.0,547.561305807735,0.9623912693714822,0.1499999999999999,2,0,0,108
0.0,8.156240263507055,9.926278200074568,0.0,0.7887910408546318,6.0,547.561305807735,0.9623912693714822,0.1499999999999999,2,0,0,109
0.0,8.392255783516312,5.5309763902645095,1.962301600243165,0.7783457016723805,6.0,547.561305807735,0.9623912693714822,0.1499999999999999,2,0,0,110
0.0,7.838213359492868,7.688808343005401,0.0,0.816010617834878,6.0,540.2931777762286,0.9623912693714822,0.1499999999999999,3,0,0,101
0.0,6.601197851929675,10.540997883993066,0.0,0.8768891224800182,5.0,540.2931777762286,0.9623912693714822,0.1499999999999999,3,0,0,102
0.0,10.052641601968208,7.151225894442555,0.0,0.7362327205163011,7.0,540.2931777762286,0.9623912693714822,0.1499999999999999,3,0,0,103
0.0,13.555359873910042,6.9428967123662675,2.2228354799177072,0.6501774053373849,8.0,540.046051469131,0.9623912693714822,0.1499999999999999,3,0,0,104
0.0,9.042951254473353,5.945099071337123,2.215323122789389,0.7691205717448995,6.0,538.5925649696457,0.9623912693714822,0.1499999999999999,3,0,0,105
0.0,8.107883211006843,5.949194255239026,2.002124363214301,0.8046364909511013,6.0,538.2060260913547,0.9623912693714822,0.1499999999999999,3,0,0,106
0.0,9.00099403493957,9.919014641759338,0.0,0.7705990924448374,6.0,537.8236541673946,0.9623912693714822,0.1499999999999999,3,0,0,107
0.0,7.667430768016821,10.213772151202429,0.0,0.8235188981946936,6.0,537.8236541673946,0.9623912693714822,0.1499999999999999,3,0,0,108
0.0,8.506860993081396,10.23414189034536,0.0,0.7887910408546318,6.0,537.8236541673946,0.9623912693714822,0.1499999999999999,3,0,0,109
0.0,8.785655896676893,5.9474841903936575,2.09115179459677,0.7783457016723805,6.0,537.8236541673946,0.9623912693714822,0.1499999999999999,3,0,0,110
0.0,7.9806641029931145,7.991872581864346,0.0,0.816010617834878,6.0,531.0407133397151,0.9623912693714822,0.1499999999999999,4,0,0,101
0.0,6.608620972787255,10.800985425469426,0.0,0.8768891224800182,5.0,531.0407133397151,0.9623912693714822,0.1499999999999999,4,0,0,102
0.0,10.436810399337677,7.513611704536353,0.0,0.7362327205163011,7.0,531.0407133397151,0.9623912693714822,0.1499999999999999,4,0,0,103
0.0,14.321871267759185,7.929325735107147,2.790922011581353,0.6501774053373849,8.0,531.0407133397151,0.9623912693714822,0.1499999999999999,4,0,0,104
0.0,9.316906326635731,5.9499786495506335,1.9378120252139053,0.7691205717448995,6.0,530.5349227456809,0.9623912693714822,0.1499999999999999,4,0,0,105
0.0,8.279770027640938,5.954153557118528,1.7204463113081534,0.8046364909511013,6.0,530.1587351931595,0.9623912693714822,0.1499999999999999,4,0,0,106
0.0,9.270369226274502,10.226089704812724,0.0,0.7705990924448374,6.0,529.7867203580482,0.9623912693714822,0.1499999999999999,4,0,0,107
0.0,7.791239572774367,10.521377308960966,0.0,0.8235188981946936,6.0,529.7867203580482,0.9623912693714822,0.1499999999999999,4,0,0,108
0.0,8.722298614916706,10.541783681236284,0.0,0.7887910408546318,6.0,529.7867203580482,0.9623912693714822,0.1499999999999999,4,0,0,109
0.0,9.031525645520498,5.952417666123392,1.8108251231223291,0.7783457016723805,6.0,529.7867203580482,0.9623912693714822,0.1499999999999999,4,0,0,110
0.0,8.052849973483319,8.293087695172417,0.0,0.816010617834878,6.0,522.8320242401546,0.9623912693714822,0.1499999999999999,5,0,0,101
0.0,6.585429666068534,11.058248088473043,0.0,0.8768891224800182,5.0,522.8320242401546,0.9623912693714822,0.1499999999999999,5,0,0,102
0.0,10.67973456179568,7.862297177439773,0.0,0.7362327205163011,7.0,522.8320242401546,0.9623912693714822,0.1499999999999999,5,0,0,103
0.0,14.834864301054584,7.9343262428878445,2.411312637793803,0.6501774053373849,9.0,522.8320242401546,0.9623912693714822,0.1499999999999999,5,0,0,104
0.0,9.481980684778133,5.953788756697329,1.6499496018689626,0.7691205717448995,7.0,521.3629422130268,0.9623912693714822,0.1499999999999999,5,0,0,105
0.0,8.372748159067644,5.958042580912507,1.4284111705531193,0.8046364909511013,6.0,520.0236156045172,0.9623912693714822,0.1499999999999999,5,0,0,106
0.0,9.432208571486022,10.530676878332427,0.0,0.7705990924448374,7.0,519.6622815770847,0.9623912693714822,0.1499999999999999,5,0,0,107
0.021480553909452027,7.850257652406801,10.80869381356802,0.0,0.8235188981946936,6.0,519.6622815770847,0.9623912693714822,0.1499999999999999,5,0,0,108
0.0,8.846038991756416,10.846847325500939,0.0,0.7887910408546318,6.0,519.6622815770847,0.9623912693714822,0.1499999999999999,5,0,0,109
0.0,9.176761849019286,5.956281040936422,1.5201518686312,0.7783457016723805,6.0,519.6622815770847,0.9623912693714822,0.1499999999999999,5,0,0,110
0.0,8.180122658184533,8.595057272959648,0.0,0.816010617834878,6.0,512.6740739857809,0.9623912693714822,0.1499999999999999,6,0,0,101
0.0,6.62430803065061,11.316293812196582,0.0,0.8768891224800182,5.0,512.6740739857809,0.9623912693714822,0.1499999999999999,6,0,0,102
0.0,10.965245261905302,8.211795390468017,0.0,0.7362327205163011,7.0,512.6740739857809,0.9623912693714822,0.1499999999999999,6,0,0,103
0.0,15.370671297632715,8.923133507820536,2.8843197011220196,0.6501774053373849,9.0,512.6740739857809,0.9623912693714822,0.1499999999999999,6,0,0,104
0.0,9.695341204674186,6.940768130816609,2.2145512385345856,0.7691205717448995,7.0,512.1271299108889,0.9623912693714822,0.1499999999999999,6,0,0,105
0.0,8.519290839201787,5.964063180151229,1.1256952221192984,0.8046364909511013,6.0,511.7026827444172,0.9623912693714822,0.1499999999999999,6,0,0,106
0.0,9.642570923717965,10.884295657266016,0.0,0.7705990924448374,7.0,511.352567128621,0.9623912693714822,0.1499999999999999,6,0,0,107
0.0,7.965326600801225,11.132264999995702,0.0,0.8235188981946936,6.0,511.352567128621,0.9623912693714822,0.1499999999999999,6,0,0,108
0.0,9.021091718509615,11.15276047056222,0.0,0.7887910408546318,6.0,511.352567128621,0.9623912693714822,0.1499999999999999,6,0,0,109
0.0,9.371736626713101,5.96227538018334,1.2188002878722393,0.7783457016723805,7.0,511.352567128621,0.9623912693714822,0.1499999999999999,6,0,0,110
0.0,8.260012984889464,8.896066950185142,0.0,0.816010617834878,6.0,504.7794892854628,0.9623912693714822,0.1499999999999999,7,0,0,101
0.0,6.640341048853505,11.572882662976467,0.0,0.8768891224800182,5.0,504.7794892854628,0.9623912693714822,0.1499999999999999,7,0,0,102
0.0,11.159448971563636,8.56046090162291,0.0,0.7362327205163011,7.0,504.7794892854628,0.9623912693714822,0.1499999999999999,7,0,0,103
0.0,15.745692596011281,8.93032600177641,2.4351888122144203,0.6501774053373849,9.0,504.7794892854628,0.9623912693714822,0.1499999999999999,7,0,0,104
0.0,9.83742260251242,6.9463805156359895,1.8642734331623578,0.7691205717448995,7.0,504.2473745571661,0.9623912693714822,0.1499999999999999,7,0,0,105
0.0,8.6131020834672,5.969134370575523,0.8117608620491238,0.8046364909511013,6.0,503.8344522923281,0.9623912693714822,0.1499999999999999,7,0,0,106
0.0,9.782486402782123,11.236659052116343,0.0,0.7705990924448374,7.0,503.494229190651,0.9623912693714822,0.1499999999999999,7,0,0,107
0.0,8.036400775595379,11.436785359409818,0.0,0.8235188981946936,6.0,503.494229190651,0.9623912693714822,0.1499999999999999,7,0,0,108
0.0,9.135499024149862,11.457309189137748,0.0,0.7887910408546318,7.0,503.494229190651,0.9623912693714822,0.1499999999999999,7,0,0,109
0.03430458718523788,9.500535904045574,6.924458466445202,1.7527072193986606,0.7783457016723805,7.0,503.494229190651,0.9623912693714822,0.1499999999999999,7,0,0,110
0.0,8.325706111559533,9.194557883291335,0.0,0.816010617834878,6.0,498.4675040498865,0.9623912693714822,0.1499999999999999,8,0,0,101
0.0,6.656214559311951,11.826051234851672,0.0,0.8768891224800182,5.0,498.4675040498865,0.9623912693714822,0.1499999999999999,8,0,0,102
0.0,11.314326077329993,8.906765483099964,0.0,0.7362327205163011,8.0,498.4675040498865,0.9623912693714822,0.1499999999999999,8,0,0,103
0.0,16.0416383294049,8.936380695452018,1.9712285767116053,0.6501774053373849,9.0,498.4675040498865,0.9623912693714822,0.1499999999999999,8,0,0,104
0.0,9.951635395424798,6.951107671755093,1.5024707261563313,0.7691205717448995,7.0,497.94736917201476,0.9623912693714822,0.1499999999999999,8,0,0,105
0.0,8.68965590543505,5.973444539522433,0.4879339878598675,0.8046364909511013,6.0,497.5437598444049,0.9623912693714822,0.1499999999999999,8,0,0,106
0.0,9.895009408814952,11.585811382830867,0.0,0.7705990924448374,7.0,497.21156908756745,0.9623912693714822,0.1499999999999999,8,0,0,107
0.0,8.095215796768029,11.737979877417288,0.0,0.8235188981946936,6.0,497.21156908756745,0.9623912693714822,0.1499999999999999,8,0,0,108
0.2925005829822833,9.228121294620085,11.575728963227156,0.0,0.7887910408546318,7.0,497.21156908756745,0.9623912693714822,0.1499999999999999,8,0,0,109
0.04585077685439565,9.60438637255694,6.944772839299966,1.4106648114920592,0.7783457016723805,7.0,497.21156908756745,0.9623912693714822,0.1499999999999999,8,0,0,110
0.0,8.369892815662094,9.490346683123501,0.0,0.816010617834878,6.0,493.1350232337974,0.9623912693714822,0.1499999999999999,9,0,0,101
0.0,6.6636006253493605,12.075646822400271,0.0,0.8768891224800182,5.0,493.1350232337974,0.9623912693714822,0.1499999999999999,9,0,0,102
0.2439490383894345,11.424390995387295,9.118913384388707,0.0,0.7362327205163011,8.0,493.1350232337974,0.9623912693714822,0.1499999999999999,9,0,0,103
0.0,16.25590749274596,8.942669806549038,1.4952884907838209,0.6501774053373849,10.0,493.1350232337974,0.9623912693714822,0.1499999999999999,9,0,0,104
0.0,10.031662493576974,6.956017051012516,1.1313550819221443,0.7691205717448995,7.0,491.7056630818618,0.9623912693714822,0.1499999999999999,9,0,0,105
